gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
868412322	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__58778	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	S. Chickamauga Creek RM 8.7 & 8.3)	5ffa575c-fcd4-4583-9611-545f67b04316	35.7504	-86.2503					1980-11-10T00:00Z	10	11	1980	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 58778					Saylor, C. (Charlie)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868412330	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__59068	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Little Buffalo River on Old Natchez Trail near Laurel Hill	5ffa575c-fcd4-4583-9611-545f67b04316	35.7504	-86.2503					1976-06-03T00:00Z	3	6	1976	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 59068					Peterjohn, B. (Bruce), Saylor, C. (Charlie) et al.			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868413579	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__60952	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Gasconade River, at end of CR 302/Maries Rd at Paydown Access, 0.5 mile west of Paydown MO, Jackson township	5ffa575c-fcd4-4583-9611-545f67b04316	38.2303	-91.8136					1980-07-16T00:00Z	16	7	1980	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 60952		C., T. M.			Pflieger, W. L. (William L.), Olson, S. & Gray, M. (Mike)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868414412	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__6179	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides	blennioides	SUBSPECIES	Etheostoma blennioides blennioides Rafinesque, 1819	US	Turkey Creek, 1 mi east of Friendship, ~2.3 mi NW of Firebrick, Nile township	5ffa575c-fcd4-4583-9611-545f67b04316	38.7049	-83.0759					1943-07-30T00:00Z	30	7	1943	6169015	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 6179					Pelton, J. Z. (John Z.)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868414658	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__62011	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	E.Fk. Little Miami R.--Ohio R., Stonelick Creek above U.S. Rte. 50 bridge.	5ffa575c-fcd4-4583-9611-545f67b04316	39.1225	-84.1992					1984-08-16T00:00Z	16	8	1984	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 62011					Marshall, N.			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868416732	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__64159	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Big Darby Creek, RM 3.4 ust SR 104, 4 miles northwest of Circleville OH, Jackson Township	5ffa575c-fcd4-4583-9611-545f67b04316	39.6287	-83.0124					1979-07-05T00:00Z	5	7	1979	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 64159		C., T. M.			Marshall, N.			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868416998	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__65152	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Garrison Fork Creek downstream from Highway 41; upstream from I-24; off Route64; downstream from Beechgrove	5ffa575c-fcd4-4583-9611-545f67b04316	35.7504	-86.2503					1986-03-28T00:00Z	28	3	1986	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 65152					Cavender, T. (Ted) & Varney, G. (Gilbert)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868417677	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__66092	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Lake Erie, Portage River, RM 15.0, Sec 12 near end of Harris Salem Rd.	5ffa575c-fcd4-4583-9611-545f67b04316	41.4964	-83.1856					1985-07-10T00:00Z	10	7	1985	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 66092					Sanders, R. E. (Randall E.)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868417993	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__66355	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Lake Erie, Seashore North Bass Island	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044					1986-08-15T00:00Z	15	8	1986	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 66355					Cavender, T. (Ted) & Cavender, T. (Ted)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868420701	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__69215	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Lake Erie, East Branch of Rocky River (TZ:1979)	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044					1979-04-29T00:00Z	29	4	1979	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 69215					Zablotny, T. (Tom)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868423694	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__73334	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Lake Erie, Vermillion River at Rt. 60, N. of Wakeman	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044					1988-06-12T00:00Z	12	6	1988	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 73334					Zacharias, D. (Dave), Zacharias, G. (Greg) & Susterstick			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868424363	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__74157	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Ohio River, Beaver Creek, riffle above Grimmes bridge.	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044					1983-06-22T00:00Z	22	6	1983	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 74157					Rice, D. (Dan) & Barnes, M. (Mark)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868426137	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__7578	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides	blennioides	SUBSPECIES	Etheostoma blennioides blennioides Rafinesque, 1819	US	Salt Lick Creek, Sec 1 of Liberty township, ~4.4 mi W of Coalton, Liberty township	5ffa575c-fcd4-4583-9611-545f67b04316	39.1095	-82.6742					1948-06-26T00:00Z	26	6	1948	6169015	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 7578					Trautman, M. B. (Milton Bernard)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868427151	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__76651	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Little Scioto River, at RM 12.6 dst Wheeler's Mill Rd, 2.4 miles south of Minford OH,	5ffa575c-fcd4-4583-9611-545f67b04316	38.8255	-82.8492					1990-08-06T00:00Z	6	8	1990	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 76651		Nickell, T. (Tom)			Sanders, R. E. (Randall E.), Stricko, J. & Blanton, M.			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868429105	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__78443	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Big Walnut Creek, Alum Creek downstream of Morse Road bridge, R.M.15.75	5ffa575c-fcd4-4583-9611-545f67b04316	40.0575	-82.9245					1996-09-13T00:00Z	13	9	1996	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 78443		Cavender, T. (Ted)			Brown, K. (Kipp)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868433032	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__82022	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	East Fork Little Miami River, at SR 222 RM 27.1, south of Batavia OH, Batavia township	5ffa575c-fcd4-4583-9611-545f67b04316	39.0596	-84.1783					1980-05-06T00:00Z	6	5	1980	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 82022		C., T. M.			Peterjohn, B. (Bruce) & Sanders, R. E. (Randall E.)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868433072	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__8212	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Sugar Creek, Sec 10 of Harris township, ~3.2 mi S of Rocky Ridge, Harris township	5ffa575c-fcd4-4583-9611-545f67b04316	41.49	-83.23					1948-08-05T00:00Z	5	8	1948	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 8212					Daiber, F. C. (Frank C.)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868434274	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__83180	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Captina Creek-Ohio River, North Fork Captina Creek @ Co. Rd. 92 bridge	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044					1983-02-04T00:00Z	4	2	1983	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 83180		C., T. M.			Rice, D. (Dan) & Phinney, G. (George)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868434683	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__83545	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Ohio River, Sec 20 Little Muskingum River @ Alexander Rd.	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044					1983-05-11T00:00Z	11	5	1983	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 83545		C., T. M.			Rice, D. (Dan) & Barnes, M. (Mark)			2015-11-30T22:40Z		GEODETIC_DATUM_ASSUMED_WGS84
868435683	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__84493	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Tuscarawas River - Ohio River, Sandy Creek at SR 30 bridge (RM 2.50), Section 28.	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044					1982-05-18T00:00Z	18	5	1982	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 84493		C., T. M.			Sanders & Peterjohn			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868439339	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__87828	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Twin Creek - G. Miami River, Maple Swamp Ditch at State Route 127 bridge. (NE corner of SW quad.).	5ffa575c-fcd4-4583-9611-545f67b04316	39.9333	-84.625					1984-08-29T00:00Z	29	8	1984	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 87828		C., T. M.			Sanders, R. E. (Randall E.) & Allen, B.			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868440758	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__89060	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Lake Erie, Grand River, OH: Ashtabula Co., Rome Twp., @ SR 6 bridge	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044					1982-09-28T00:00Z	28	9	1982	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 89060		C., T. M.			Sanders, R. E. (Randall E.) & Peterjohn, B. (Bruce)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868441353	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__8962	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides	blennioides	SUBSPECIES	Etheostoma blennioides blennioides Rafinesque, 1819	US	Lake Erie, Gibralter Island, 0.2 mi N of Put-in-Bay, Put-in-Bay township	5ffa575c-fcd4-4583-9611-545f67b04316	41.6576	-82.8218					1949-06-20T00:00Z	20	6	1949	6169015	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 8962					Class			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868442223	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__9038	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides	blennioides	SUBSPECIES	Etheostoma blennioides blennioides Rafinesque, 1819	US	Grand River, at SR-87, 2.2 mi W of North Bloomfield, Bloomfield township	5ffa575c-fcd4-4583-9611-545f67b04316	41.4617	-80.8993					1949-08-05T00:00Z	5	8	1949	6169015	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 9038					Armbruster, D. C. (Daniel C.)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868443048	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__91182	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Ohio River, 1.5 miles ust Island Creek RM 393.9, 3.3 miles northeast of Manchester OH, Monroe township	5ffa575c-fcd4-4583-9611-545f67b04316	38.6986	-83.5528					1993-10-04T00:00Z	4	10	1993	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 91182		C., T. M.			Sanders, R. E. (Randall E.) & Flagg, R.			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868443418	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__91520	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Auglaize, Maumee Rivers, Blanchard River ust of bridge on Twp. Rd 173	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044					1996-09-04T00:00Z	4	9	1996	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 91520		C., T. M.			Rice, D. (Dan), Chinn, T. & Rodman, B.			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868443816	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__91922	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Ohio River, Little Muskingum River @ Rock Camp Creek in WNF property	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044					1999-08-26T00:00Z	26	8	1999	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 91922		C., T. M.			Phinney, G. (George)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868444680	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__92713	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Scioto River @ State Rte. 385, just west of Twp. Rd. 17, and ust. 250 yards	5ffa575c-fcd4-4583-9611-545f67b04316	40.5575	-83.8669					2000-05-25T00:00Z	25	5	2000	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 92713		C., T. M.			Kibbey, M. (Marc), Greene, M. (Matt) & Whaley, C. S. (Chad S.)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868449049	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__97471	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Seven Mile Creek, Seven Mile Cr. dwst Anthony Wayne Parkway	5ffa575c-fcd4-4583-9611-545f67b04316	39.5522	-84.6345					1991-07-25T00:00Z	25	7	1991	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 97471		C., T. M.			Sarafin, D. R.			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868449255	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__97702	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Walnut Run @ SR 38	5ffa575c-fcd4-4583-9611-545f67b04316	39.842	-83.4672					2002-05-20T00:00Z	20	5	2002	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 97702		C., T. M.			Kiser, T. (Tim)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868449310	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__9773	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Olentangy River, within Delware Co, Delaware County, township n/a	5ffa575c-fcd4-4583-9611-545f67b04316	40.1569	-83.0453					1928-07-12T00:00Z	12	7	1928	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 9773					Trautman, M. B. (Milton Bernard) & Foster, R. (Robert)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868449439	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__9785	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Big Walnut Creek, within Hamilton township, near Obetz, Hamilton township	5ffa575c-fcd4-4583-9611-545f67b04316	39.8567	-82.9571					1927-08-09T00:00Z	9	8	1927	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 9785					Trautman, M. B. (Milton Bernard)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868449455	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__9787	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Scioto River, within north Scioto township, near Ostrander, Scioto township	5ffa575c-fcd4-4583-9611-545f67b04316	40.3217	-83.1697					1929-10-13T00:00Z	13	10	1929	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 9787					Trautman, M. B. (Milton Bernard) & Foster, R. (Robert)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868449485	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__9791	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Sevenmile Creek, at Camden, ~0.3 mi E of Camden, Somers township	5ffa575c-fcd4-4583-9611-545f67b04316	39.6292	-84.6444					1929-07-21T00:00Z	21	7	1929	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 9791					Trautman, M. B. (Milton Bernard) & Foster, R. (Robert)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868449608	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__9798	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Swan Creek tributary, within Swanton township, near Swanton, Swanton township	5ffa575c-fcd4-4583-9611-545f67b04316	41.5486	-83.8605					1929-07-06T00:00Z	6	7	1929	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 9798					Trautman, M. B. (Milton Bernard)			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
868449648	813b435e-f762-11e1-a439-00145eb45e9a	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__98025	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma blennioides		SPECIES	Etheostoma blennioides Rafinesque, 1819	US	Little Miami River dst Simpson Creek RM 27.9	5ffa575c-fcd4-4583-9611-545f67b04316	39.3181	-84.2517					1993-08-09T00:00Z	9	8	1993	2382397	2382397	PRESERVED_SPECIMEN	Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes	OSUM 98025		C., T. M.			Sanders, R. E. (Randall E.), Flagg, R. & Payne, J.			2015-11-30T22:41Z		GEODETIC_DATUM_ASSUMED_WGS84
